"ABANDONADO","CULT","MALEZA","DESCAMPADO","VEGETACION","CIELO","SUELO_DESNUDO","PAISAJE"
"ABANDONO",2.66,87.94,0.00,0.00,0.00,0.00,9.39
"ABANDONO",0.00,35.72,25.14,3.52,3.94,0.00,23.92
"ABANDONO",10.64,48.51,0.00,16.76,10.52,0.00,13.55
"ABANDONO",6.25,79.32,6.62,2.20,0.00,0.00,5.59
"ABANDONO",0.00,88.46,1.82,0.00,0.00,0.00,0.00
"ABANDONO",24.31,48.16,4.66,11.11,0.00,0.00,8.91
"ABANDONO",6.80,38.44,35.54,10.25,2.11,0.00,6.82
"NO ABANDONO",3.88,16.45,44.08,14.38,19.36,0.00,1.82
"NO ABANDONO",0.00,53.68,30.55,8.69,7.06,0.00,0.00
"NO ABANDONO",26.42,60.08,7.10,0.00,2.02,0.00,4.35
"NO ABANDONO",0.00,12.34,59.62,5.30,1.57,0.00,21.14
"ABANDONO",0.00,3.27,47.73,26.15,9.09,0.00,1.13
"ABANDONO",6.00,27.77,27.61,31.18,0.00,0.00,7.42
"ABANDONO",0.00,67.09,23.48,0.00,9.42,0.00,0.00
"NO ABANDONO",16.74,49.91,16.43,2.79,10.35,0.00,3.76
"NO ABANDONO",12.24,36.91,35.68,2.81,2.67,0.00,9.67
"NO ABANDONO",1.39,11.07,61.68,16.51,9.31,0.00,0.00
"NO ABANDONO",14.41,50.27,17.02,0.00,0.00,0.00,18.28
"NO ABANDONO",17.52,26.80,39.99,7.23,8.43,0.00,0.00
"ABANDONO",5.99,75.11,7.03,3.45,0.00,0.00,8.38
"NO ABANDONO",20.13,35.85,26.42,2.14,10.64,0.00,4.80
"NO ABANDONO",4.86,77.77,11.79,5.55,0.00,0.00,0.00
"ABANDONO",7.41,52.78,24.45,3.05,0.00,0.00,12.29
"ABANDONO",23.22,40.67,19.48,16.61,0.00,0.00,0.00
"ABANDONO",6.63,68.39,2.25,18.41,0.00,0.00,4.30
"ABANDONO",7.00,63.67,15.21,1.78,11.01,0.00,1.30
"ABANDONO",14.60,9.93,42.17,22.86,5.84,0.00,4.57
"ABANDONO",10.22,54.39,10.00,1.51,0.00,16.81,7.04
"NO ABANDONO",0.00,8.05,63.35,11.25,17.33,0.00,0.00
"NO ABANDONO",22.02,35.60,16.87,8.89,0.00,0.00,16.60
"ABANDONO",0.00,63.42,4.99,8.13,14.36,0.00,9.07
"ABANDONO",6.05,67.16,19.43,1.14,3.28,0.00,2.92
"ABANDONO",0.00,49.68,37.85,5.83,6.62,0.00,0.00
"ABANDONO",6.30,41.84,44.93,4.50,1.37,0.00,1.03
"NO ABANDONO",0.00,44.66,36.23,4.22,2.70,5.00,7.16
"ABANDONO",0.00,58.56,9.55,1.84,1.28,22.11,6.63
"NO ABANDONO",4.43,12.65,32.82,7.24,35.26,0.00,7.57
"ABANDONO",3.61,93.10,0.00,0.00,0.00,0.00,3.28
"NO ABANDONO",0.00,7.07,73.10,19.81,0.00,0.00,0.00
"NO ABANDONO",1.20,8.07,81.46,5.17,2.75,0.00,1.31
"ABANDONO",15.39,56.14,19.34,0.00,0.00,0.00,9.12
"NO ABANDONO",0.00,26.65,46.01,10.25,17.07,0.00,0.00
"NO ABANDONO",0.00,21.51,72.77,4.15,1.56,0.00,0.00
"ABANDONO",0.00,6.37,44.68,43.75,2.38,0.00,2.79
"ABANDONO",14.34,73.48,1.78,0.00,1.78,0.00,8.60
"ABANDONO",0.00,76.09,0.00,17.41,6.48,0.00,0.00
"NO ABANDONO",21.56,31.97,0.00,0.00,10.15,30.03,6.27
"ABANDONO",36.23,54.28,0.00,0.00,0.00,0.00,9.47
"ABANDONO",0.00,90.59,7.83,0.00,1.56,0.00,0.00
"NO ABANDONO",16.07,45.94,19.25,8.30,6.54,3.86,0.00
"NO ABANDONO",3.93,9.79,34.96,47.01,4.29,0.00,0.00
"NO ABANDONO",0.00,21.75,0.00,5.82,26.09,30.04,14.84
"NO ABANDONO",4.29,27.25,4.64,38.00,22.07,0.00,0.00
"NO ABANDONO",3.07,1.91,0.00,10.58,20.49,55.76,8.16
"NO ABANDONO",2.45,14.34,8.09,7.60,26.75,32.24,8.50
"NO ABANDONO",14.88,51.74,17.98,0.00,0.00,0.00,15.38
"ABANDONO",2.30,15.58,34.96,11.02,36.12,0.00,0.00
"NO ABANDONO",18.97,38.27,0.00,22.25,0.00,20.49,0.00
"NO ABANDONO",13.51,27.39,22.37,7.44,7.94,0.00,21.31
"NO ABANDONO",6.48,37.54,0.00,0.00,10.76,21.85,23.34
"NO ABANDONO",1.74,2.59,53.14,25.84,15.15,0.00,1.51
"NO ABANDONO",4.25,46.32,22.36,0.00,5.79,0.00,19.61
"NO ABANDONO",0.00,7.01,31.37,3.70,48.12,0.00,9.77
"NO ABANDONO",11.70,50.51,4.69,4.26,3.16,0.00,4.73
"NO ABANDONO",16.12,25.18,46.06,5.90,5.47,0.00,1.25
"NO ABANDONO",17.68,38.37,26.75,8.44,0.00,0.00,8.73
"ABANDONO",14.74,44.56,6.89,17.45,9.24,0.00,7.09
"NO ABANDONO",0.00,9.56,0.00,1.73,8.82,60.74,19.13
"NO ABANDONO",0.00,3.24,60.67,3.03,24.54,0.00,8.49
"ABANDONO",3.74,51.66,0.00,10.19,14.69,10.78,8.91
"ABANDONO",0.00,46.11,0.00,13.99,15.92,14.70,7.91
"ABANDONO",16.79,61.49,0.00,4.93,10.25,0.00,6.52
"NO ABANDONO",15.64,1.33,26.36,28.41,18.26,0.00,9.96
"NO ABANDONO",0.00,13.55,0.00,23.00,49.85,0.00,13.59
"ABANDONO",0.00,73.06,17.29,0.00,3.45,0.00,6.17
"ABANDONO",31.85,51.26,5.23,2.75,8.89,0.00,0.00
"ABANDONO",7.81,16.81,69.68,0.00,3.82,0.00,1.86
"NO ABANDONO",0.00,22.22,36.91,10.80,0.00,0.00,30.06
"ABANDONO",0.00,54.48,0.00,33.15,1.78,0.00,7.87
"NO ABANDONO",8.43,1.27,56.12,34.17,0.00,0.00,0.00
"NO ABANDONO",15.80,3.10,49.87,28.85,0.00,0.00,2.35
"NO ABANDONO",10.78,7.92,31.33,33.36,14.28,0.00,2.31
"NO ABANDONO",1.22,4.85,0.00,12.00,17.88,48.66,15.36
"NO ABANDONO",10.92,1.32,0.00,17.25,12.61,51.11,6.75
"ABANDONO",0.00,65.01,0.00,9.04,6.73,0.00,14.65
"NO ABANDONO",19.28,4.49,0.00,34.66,0.00,21.96,19.60
"NO ABANDONO",32.33,51.14,0.00,7.45,0.00,0.00,9.05
"NO ABANDONO",16.44,31.02,20.95,0.00,0.00,0.00,31.57
"ABANDONO",27.07,50.02,0.00,14.56,0.00,0.00,8.34
"ABANDONO",7.62,71.10,0.00,1.66,0.00,8.68,10.92
"ABANDONO",0.00,55.79,20.76,1.20,22.23,0.00,0.00
"ABANDONO",8.29,78.66,0.00,2.55,0.00,0.00,10.48
"ABANDONO",7.24,4.09,49.20,17.90,0.00,0.00,15.05
"ABANDONO",0.00,88.86,1.47,3.82,0.00,0.00,5.83
"ABANDONO",0.00,79.86,2.90,9.74,0.00,0.00,7.48
"ABANDONO",0.00,70.17,2.90,8.10,0.00,0.00,17.30
"ABANDONO",0.00,72.33,2.96,16.55,0.00,0.00,8.14
"NO ABANDONO",1.05,2.50,55.32,15.46,4.50,0.00,21.13
"NO ABANDONO",22.83,37.18,32.92,0.00,0.00,0.00,7.05
"NO ABANDONO",0.00,17.32,27.31,12.61,24.33,0.00,12.07
"NO ABANDONO",1.28,10.53,48.68,6.62,21.33,0.00,11.54
"NO ABANDONO",0.00,7.68,49.39,6.25,27.05,0.00,5.66
"NO ABANDONO",0.00,5.70,45.12,6.86,29.86,0.00,12.44
"ABANDONO",2.20,44.62,11.97,14.82,14.46,0.00,11.89
"NO ABANDONO",17.98,46.07,0.00,6.98,3.83,0.00,9.46
"ABANDONO",29.30,45.23,0.00,25.46,0.00,0.00,0.00
"ABANDONO",3.29,63.10,0.00,12.92,16.40,4.27,0.00
"ABANDONO",7.83,21.92,35.64,14.40,14.22,0.00,5.98
"NO ABANDONO",2.60,1.37,41.57,7.88,35.18,0.00,11.37
"NO ABANDONO",13.58,1.91,28.15,22.37,29.08,0.00,4.89
"NO ABANDONO",9.44,54.79,5.81,4.87,1.74,0.00,3.34
"NO ABANDONO",10.15,31.44,0.00,0.00,10.63,30.97,16.80
"NO ABANDONO",18.37,16.32,0.00,32.34,11.17,21.77,0.00
"NO ABANDONO",0.00,1.37,60.28,6.35,21.36,0.00,10.62
"ABANDONO",1.96,58.27,0.00,1.94,9.14,0.00,28.66
"ABANDONO",0.00,58.27,19.32,2.07,20.33,0.00,0.00
"NO ABANDONO",16.26,29.68,39.84,0.00,0.00,0.00,14.20
"ABANDONO",10.52,38.72,29.02,5.17,7.52,1.68,7.33
"ABANDONO",3.56,23.09,10.23,27.90,21.30,0.00,13.90
"NO ABANDONO",2.78,17.50,56.81,10.61,0.00,0.00,12.27
"ABANDONO",19.64,57.87,3.61,0.00,2.79,0.00,16.06
"NO ABANDONO",9.73,47.46,23.25,13.55,3.97,0.00,2.02
"ABANDONO",16.72,50.88,0.00,9.58,8.13,14.67,0.00
"NO ABANDONO",0.00,10.86,49.95,3.66,35.51,0.00,0.00
"NO ABANDONO",0.00,2.28,67.83,14.64,12.69,0.00,2.53
"ABANDONO",0.00,45.47,19.12,26.43,8.96,0.00,0.00
"NO ABANDONO",1.50,14.99,41.13,15.98,19.07,0.00,7.29
"NO ABANDONO",4.82,10.17,32.33,14.13,31.73,0.00,6.80
"NO ABANDONO",3.95,14.22,44.73,18.08,19.00,0.00,0.00
"NO ABANDONO",2.63,18.09,0.00,4.50,33.03,26.73,0.00
"NO ABANDONO",9.56,11.57,11.48,29.34,19.52,0.00,0.00
"NO ABANDONO",0.00,6.14,64.28,17.26,12.30,0.00,0.00
"ABANDONO",0.00,38.83,27.19,13.50,19.05,0.00,0.00
"NO ABANDONO",3.49,18.71,25.98,34.49,16.14,0.00,1.15
"NO ABANDONO",5.64,13.78,41.55,11.31,17.62,0.00,10.08
"ABANDONO",6.21,5.57,56.39,9.50,11.39,6.42,4.49
"ABANDONO",0.00,66.30,8.79,4.14,12.63,0.00,8.12
"ABANDONO",0.00,82.79,0.00,6.50,0.00,4.92,5.76
"ABANDONO",0.00,74.16,0.00,4.09,4.65,0.00,12.11
"NO ABANDONO",4.01,51.67,33.89,0.00,9.09,0.00,1.31
"NO ABANDONO",1.24,14.98,29.55,5.25,45.41,0.00,3.55
"NO ABANDONO",0.00,5.26,55.29,2.24,28.39,0.00,8.79
"NO ABANDONO",0.00,9.38,51.36,2.50,34.15,0.00,2.58
"NO ABANDONO",0.00,53.16,0.00,0.00,32.48,0.00,14.34
"NO ABANDONO",0.00,2.70,59.04,3.19,13.89,0.00,21.15
"NO ABANDONO",0.00,31.96,40.57,5.30,0.00,0.00,20.09
"ABANDONO",1.84,31.30,24.52,4.56,23.56,0.00,13.03
"ABANDONO",0.00,45.83,41.98,4.82,4.99,0.00,2.35
"ABANDONO",0.00,84.92,0.00,0.00,3.19,0.00,11.87
"NO ABANDONO",8.34,78.43,0.00,3.89,5.21,0.00,4.11
"NO ABANDONO",0.00,1.66,81.26,10.48,3.08,0.00,3.49
"NO ABANDONO",3.42,12.65,67.79,1.19,0.00,0.00,14.93
"NO ABANDONO",0.00,18.78,55.07,3.82,15.03,0.00,7.28
"ABANDONO",11.38,33.94,28.97,0.00,7.35,0.00,18.34
"NO ABANDONO",11.83,54.66,14.99,2.78,5.05,0.00,10.66
"NO ABANDONO",5.58,8.65,43.20,15.25,10.76,0.00,16.53
"NO ABANDONO",9.59,28.57,25.62,0.00,10.48,0.00,11.82
"ABANDONO",5.23,68.14,0.00,1.66,5.64,0.00,19.30
"ABANDONO",23.92,56.46,6.38,1.52,0.00,0.00,11.71
"ABANDONO",0.00,41.79,19.90,6.61,6.20,0.00,25.48
"ABANDONO",0.00,37.02,13.43,25.88,11.92,0.00,11.73
"ABANDONO",6.88,54.08,0.00,24.14,1.48,0.00,11.78
"NO ABANDONO",10.89,2.87,33.99,16.42,23.38,0.00,12.42
"ABANDONO",8.99,39.48,0.00,20.84,18.26,0.00,12.40
"NO ABANDONO",6.88,19.11,0.00,20.95,21.66,31.37,0.00
"ABANDONO",3.27,34.11,20.67,6.04,11.41,0.00,24.46
"ABANDONO",5.14,39.93,3.31,18.24,13.20,0.00,9.53
"ABANDONO",13.23,4.34,29.93,44.53,7.95,0.00,0.00
"ABANDONO",11.41,40.22,12.97,27.47,5.90,0.00,0.00
"NO ABANDONO",0.00,19.46,30.28,16.24,23.24,0.00,6.67
"NO ABANDONO",0.00,6.35,44.08,4.10,34.81,0.00,10.64
"NO ABANDONO",11.34,2.92,13.72,23.76,48.25,0.00,0.00
"NO ABANDONO",4.10,4.21,0.00,19.51,20.36,51.80,0.00
"NO ABANDONO",0.00,10.89,0.00,3.67,24.64,49.06,7.12
"NO ABANDONO",8.45,21.32,17.61,37.38,13.19,0.00,0.00
"NO ABANDONO",0.00,19.43,26.55,4.65,36.67,0.00,12.67
"ABANDONO",0.00,51.43,0.00,18.78,19.12,0.00,10.65
"NO ABANDONO",4.24,1.43,60.38,15.74,18.19,0.00,0.00
"ABANDONO",1.58,7.47,2.02,37.79,40.68,0.00,7.94
"NO ABANDONO",2.91,27.53,18.02,9.46,29.54,0.00,12.51
"NO ABANDONO",1.16,1.86,56.45,4.04,36.47,0.00,0.00
"NO ABANDONO",0.00,3.12,40.35,10.43,41.99,0.00,4.09
"NO ABANDONO",0.00,2.29,54.05,3.11,32.48,0.00,8.05
"ABANDONO",6.72,58.93,0.00,17.71,15.55,0.00,1.07
"NO ABANDONO",5.20,24.60,33.51,10.40,15.38,0.00,10.87
"NO ABANDONO",4.01,5.22,52.10,8.32,30.33,0.00,0.00
"NO ABANDONO",3.47,18.71,36.47,8.63,30.17,0.00,2.52
"ABANDONO",10.86,7.03,28.60,29.79,16.00,0.00,7.68
"ABANDONO",0.00,33.36,0.00,13.51,45.35,0.00,7.75
"NO ABANDONO",8.99,13.18,58.44,0.00,6.99,0.00,2.62
"ABANDONO",0.00,88.75,0.00,7.89,0.00,0.00,3.35
"NO ABANDONO",24.08,45.84,0.00,0.00,10.07,0.00,3.96
"NO ABANDONO",5.66,21.82,52.88,10.27,0.00,0.00,9.34
"NO ABANDONO",12.48,21.28,0.00,8.36,0.00,54.12,3.74
"ABANDONO",0.00,78.07,0.00,19.80,2.11,0.00,0.00
"ABANDONO",0.00,17.64,11.49,34.48,27.71,0.00,0.00
"NO ABANDONO",34.99,53.24,0.00,1.21,10.54,0.00,0.00
"ABANDONO",0.00,6.98,0.00,78.02,14.98,0.00,0.00
"ABANDONO",0.00,59.90,0.00,0.00,5.80,0.00,34.28
"NO ABANDONO",4.95,14.88,40.41,19.85,18.56,0.00,0.00
"ABANDONO",9.84,41.56,0.00,34.21,14.37,0.00,0.00
"ABANDONO",16.78,57.02,0.00,5.28,3.38,0.00,17.52
"ABANDONO",20.40,67.61,0.00,1.21,8.94,0.00,1.82
"NO ABANDONO",29.36,62.46,0.00,0.00,8.17,0.00,0.00
"ABANDONO",20.16,77.08,0.00,0.00,2.75,0.00,0.00
"NO ABANDONO",4.83,29.89,44.41,0.00,4.49,0.00,16.34
"ABANDONO",0.00,27.44,0.00,57.36,13.86,0.00,0.00
"ABANDONO",0.00,57.98,17.07,8.94,15.99,0.00,0.00
"ABANDONO",0.00,42.92,0.00,10.48,44.14,0.00,2.44
"ABANDONO",22.00,56.14,0.00,1.70,2.37,0.00,17.76
"ABANDONO",1.52,80.69,0.00,14.93,2.84,0.00,0.00
"ABANDONO",33.93,56.84,0.00,0.00,7.54,0.00,1.67
"ABANDONO",35.59,56.28,0.00,0.00,5.52,0.00,2.59
"ABANDONO",0.00,67.93,0.00,28.87,0.00,0.00,0.00
"ABANDONO",0.00,84.17,0.00,8.70,7.12,0.00,0.00
"ABANDONO",34.00,65.99,0.00,0.00,0.00,0.00,0.00
"NO ABANDONO",0.00,23.73,0.00,3.54,62.47,0.00,2.71
"NO ABANDONO",0.00,74.41,0.00,4.01,17.32,0.00,4.23
"NO ABANDONO",25.33,67.12,0.00,2.24,2.47,0.00,2.82
"NO ABANDONO",19.45,34.08,43.61,2.84,0.00,0.00,0.00
"NO ABANDONO",0.00,73.12,0.00,20.52,6.34,0.00,0.00
"NO ABANDONO",0.00,78.59,0.00,8.79,11.06,0.00,1.54
"ABANDONO",0.00,37.94,0.00,14.45,29.44,18.15,0.00
"ABANDONO",20.15,11.03,19.95,31.93,16.91,0.00,0.00
"ABANDONO",8.18,50.87,0.00,11.49,10.43,0.00,8.88
"ABANDONO",12.48,69.02,0.00,6.81,11.66,0.00,0.00
"ABANDONO",23.72,76.27,0.00,0.00,0.00,0.00,0.00
"ABANDONO",0.00,30.18,24.67,28.99,16.14,0.00,0.00
"ABANDONO",0.00,30.30,4.52,8.13,43.85,5.94,0.00
"ABANDONO",26.74,49.41,0.00,17.40,6.43,0.00,0.00
"ABANDONO",0.00,64.39,0.00,10.95,12.67,0.00,11.97
"ABANDONO",0.00,49.20,1.33,17.10,20.68,0.00,11.66
"NO ABANDONO",16.33,48.25,0.00,0.00,8.42,0.00,6.11
"ABANDONO",10.40,59.25,0.00,7.55,3.10,0.00,4.82
"ABANDONO",36.45,57.01,0.00,0.00,6.52,0.00,0.00
"ABANDONO",0.00,63.67,0.00,14.13,0.00,0.00,20.43
"NO ABANDONO",21.39,53.58,1.74,5.72,6.03,7.90,1.07
"NO ABANDONO",1.54,29.50,35.58,3.80,25.70,0.00,0.00
"ABANDONO",7.78,64.39,0.00,18.22,9.59,0.00,0.00
"ABANDONO",22.12,66.48,0.00,6.56,4.82,0.00,0.00
"ABANDONO",12.37,71.15,0.00,0.00,6.09,0.00,10.37
"ABANDONO",1.89,65.59,0.00,24.22,8.29,0.00,0.00
"ABANDONO",22.53,72.70,0.00,0.00,4.75,0.00,0.00
"ABANDONO",12.50,75.37,2.41,0.00,3.20,0.00,6.49
"NO ABANDONO",0.00,68.29,0.00,16.00,15.70,0.00,0.00
"ABANDONO",0.00,37.63,0.00,40.91,21.44,0.00,0.00
"ABANDONO",0.00,35.48,5.61,0.00,7.27,0.00,51.62
"ABANDONO",0.00,50.66,0.00,23.08,19.94,0.00,0.00
"ABANDONO",9.61,69.10,0.00,13.16,8.11,0.00,0.00
"ABANDONO",18.06,55.74,0.00,11.15,4.75,0.00,10.29
"NO ABANDONO",11.12,62.13,0.00,0.00,6.52,0.00,20.21
"NO ABANDONO",10.25,3.49,56.18,16.35,13.71,0.00,0.00
"ABANDONO",0.00,12.28,46.60,21.54,17.95,0.00,1.60
"ABANDONO",0.00,58.24,0.00,20.18,7.72,0.00,13.84
"ABANDONO",0.00,61.68,12.22,2.97,6.08,0.00,14.74
"ABANDONO",0.00,74.44,0.00,3.27,16.68,0.00,5.59
"NO ABANDONO",20.94,9.60,0.00,36.53,32.92,0.00,0.00
"ABANDONO",0.00,59.28,7.13,17.44,13.58,0.00,0.00
"ABANDONO",32.16,60.72,0.00,0.00,7.10,0.00,0.00
"ABANDONO",0.00,34.79,0.00,63.59,1.60,0.00,0.00
"NO ABANDONO",35.60,52.23,0.00,0.00,9.06,0.00,3.09
"NO ABANDONO",0.00,64.98,12.26,10.42,7.83,0.00,2.70
"NO ABANDONO",10.86,3.93,35.34,17.90,4.52,3.80,0.00
"ABANDONO",26.07,17.57,0.00,56.35,0.00,0.00,0.00
"ABANDONO",38.09,59.38,0.00,0.00,2.51,0.00,0.00
"ABANDONO",0.00,73.88,0.00,9.45,16.65,0.00,0.00
"NO ABANDONO",16.61,6.61,38.19,35.35,3.22,0.00,0.00
"NO ABANDONO",20.68,31.88,37.46,3.03,6.93,0.00,0.00
"NO ABANDONO",29.45,49.39,11.77,0.00,9.38,0.00,0.00
"ABANDONO",13.60,25.49,18.53,0.00,12.38,0.00,0.00
"NO ABANDONO",12.74,46.72,16.42,4.80,6.47,0.00,0.00
"NO ABANDONO",6.58,28.26,0.00,18.29,21.44,0.00,0.00
"NO ABANDONO",2.94,13.46,0.00,14.21,11.18,50.90,7.29
"NO ABANDONO",0.00,5.47,56.32,1.38,16.98,0.00,19.81
"ABANDONO",0.00,34.58,19.37,3.70,32.62,0.00,9.70
"NO ABANDONO",7.57,3.97,52.40,20.25,15.79,0.00,0.00
"ABANDONO",3.59,7.46,19.51,40.84,28.57,0.00,0.00
"NO ABANDONO",6.35,50.87,0.00,10.56,32.21,0.00,0.00
"NO ABANDONO",4.77,3.71,27.26,24.99,28.73,0.00,10.51
"ABANDONO",3.22,84.51,3.10,0.00,3.05,0.00,6.11
"ABANDONO",4.60,65.10,14.43,0.00,7.91,0.00,7.94
"ABANDONO",0.00,59.49,20.21,2.43,5.38,0.00,12.47
"NO ABANDONO",7.68,39.42,20.00,0.00,1.57,0.00,31.32
"NO ABANDONO",6.02,33.98,6.91,6.09,12.18,0.00,34.78
"NO ABANDONO",10.41,4.88,0.00,31.58,0.00,37.99,15.11
"ABANDONO",0.00,45.52,35.36,9.00,10.11,0.00,0.00
"NO ABANDONO",18.51,53.61,3.20,0.00,9.98,0.00,14.67
"NO ABANDONO",0.00,19.93,0.00,25.30,13.98,0.00,40.76
"NO ABANDONO",1.26,19.32,0.00,23.40,11.10,0.00,3.70
"ABANDONO",0.00,77.74,0.00,1.73,5.30,0.00,15.20
"ABANDONO",0.00,74.60,11.96,0.00,0.00,0.00,12.07
"ABANDONO",28.06,41.86,0.00,16.67,2.85,0.00,10.54
"ABANDONO",7.26,39.51,25.87,0.00,10.83,0.00,16.50
"ABANDONO",7.37,39.70,0.00,8.46,17.71,24.46,2.26
"ABANDONO",19.37,40.23,0.00,32.73,7.65,0.00,0.00
"ABANDONO",0.00,50.58,29.83,5.02,13.35,0.00,0.00
"ABANDONO",8.27,80.06,0.00,1.30,0.00,10.35,0.00
"NO ABANDONO",6.13,3.18,0.00,28.58,0.00,60.71,1.38
"NO ABANDONO",16.87,31.80,0.00,14.03,0.00,35.10,2.18
"NO ABANDONO",6.25,14.49,45.15,2.48,10.04,0.00,21.54
"ABANDONO",8.79,45.34,10.30,22.97,12.58,0.00,0.00
"ABANDONO",5.25,64.59,14.35,10.24,4.45,0.00,1.09
"NO ABANDONO",0.00,49.67,28.98,1.56,17.91,0.00,1.86
"ABANDONO",0.00,52.95,27.19,10.27,9.58,0.00,0.00
"NO ABANDONO",0.00,19.02,26.43,22.45,26.67,0.00,5.41
"NO ABANDONO",0.00,12.59,53.47,15.42,10.57,0.00,7.92
"NO ABANDONO",2.11,44.83,0.00,0.00,0.00,0.00,53.05
"ABANDONO",0.00,18.84,31.12,5.84,0.00,0.00,44.18
"NO ABANDONO",4.73,12.09,0.00,0.00,5.55,0.00,58.90
"NO ABANDONO",5.60,9.58,0.00,16.82,34.41,33.56,0.00
"ABANDONO",7.39,51.59,8.74,1.85,3.85,0.00,26.55
"ABANDONO",0.00,61.22,10.77,3.39,15.75,0.00,8.85
"ABANDONO",8.94,50.45,0.00,5.74,0.00,11.14,23.71
"NO ABANDONO",2.89,14.87,59.77,12.51,9.94,0.00,0.00
"ABANDONO",32.71,62.85,0.00,0.00,4.43,0.00,0.00
"NO ABANDONO",10.28,7.91,0.00,19.65,4.81,42.94,14.38
"NO ABANDONO",8.27,26.20,35.18,1.85,9.37,0.00,17.96
"NO ABANDONO",0.00,29.87,33.20,2.67,9.27,0.00,23.40
"ABANDONO",23.93,22.19,0.00,43.66,0.00,0.00,10.21
"NO ABANDONO",14.05,21.47,31.30,25.81,7.34,0.00,0.00
"NO ABANDONO",4.45,6.12,0.00,43.42,0.00,0.00,0.00
"NO ABANDONO",10.60,19.83,35.98,20.83,9.85,0.00,2.87
"NO ABANDONO",31.84,48.63,0.00,13.04,1.21,0.00,5.25
"NO ABANDONO",1.46,3.55,58.40,8.33,22.44,0.00,5.80
"ABANDONO",0.00,19.88,32.29,14.67,25.83,0.00,7.30
"NO ABANDONO",1.50,5.85,0.00,39.21,0.00,46.41,7.00
"NO ABANDONO",2.39,1.50,0.00,20.38,0.00,59.96,15.75
"NO ABANDONO",4.46,13.44,53.47,0.00,0.00,0.00,28.62
"NO ABANDONO",4.12,37.24,30.14,13.20,0.00,0.00,15.28
"NO ABANDONO",1.22,4.00,0.00,42.24,8.06,0.00,12.10
"ABANDONO",23.25,44.77,12.01,1.21,0.00,0.00,18.73
"ABANDONO",6.25,59.04,0.00,13.93,8.67,0.00,12.08
"NO ABANDONO",10.23,3.18,53.83,16.04,16.70,0.00,0.00
"NO ABANDONO",8.65,28.25,0.00,4.97,6.56,45.08,6.47
"ABANDONO",0.00,63.59,0.00,20.99,13.95,0.00,1.45
"ABANDONO",6.91,55.20,1.73,0.00,3.63,0.00,32.50
"NO ABANDONO",11.23,15.06,0.00,18.80,5.21,32.99,16.69
"NO ABANDONO",4.76,1.28,42.26,21.90,18.69,0.00,11.09
"ABANDONO",18.87,34.63,17.78,2.33,0.00,6.11,20.26
"NO ABANDONO",16.42,9.02,25.12,40.26,0.00,9.15,0.00
"NO ABANDONO",2.95,24.23,14.12,25.70,0.00,0.00,32.97
"ABANDONO",13.01,46.46,27.02,0.00,0.00,0.00,13.49
"NO ABANDONO",6.81,57.37,0.00,0.00,4.56,0.00,26.77
"ABANDONO",14.97,34.37,20.71,26.05,0.00,0.00,0.00
"ABANDONO",5.58,27.14,25.16,28.73,13.37,0.00,0.00
"NO ABANDONO",10.85,3.37,49.41,31.33,0.00,0.00,5.02
"NO ABANDONO",23.78,25.47,0.00,43.81,0.00,0.00,6.92
"ABANDONO",0.00,39.59,30.66,4.67,6.57,0.00,18.48
"ABANDONO",0.00,60.29,0.00,24.94,14.76,0.00,0.00
"ABANDONO",11.78,27.75,35.65,14.98,9.81,0.00,0.00
"ABANDONO",0.00,67.23,0.00,5.24,6.65,0.00,20.86
"ABANDONO",7.65,74.83,0.00,1.07,3.24,0.00,11.78
"ABANDONO",4.81,42.30,18.09,0.00,9.79,0.00,24.98
"ABANDONO",0.00,53.42,0.00,0.00,0.00,0.00,43.50
"ABANDONO",12.75,44.55,0.00,5.90,9.72,0.00,13.05
"NO ABANDONO",7.40,5.93,59.74,21.93,0.00,0.00,4.98
"ABANDONO",31.81,68.18,0.00,0.00,0.00,0.00,0.00
"ABANDONO",10.83,19.38,26.74,31.38,7.82,0.00,3.82
"NO ABANDONO",28.15,40.86,0.00,2.64,6.13,0.00,22.19
"ABANDONO",10.78,1.42,27.61,19.43,2.95,0.00,31.14
"ABANDONO",0.00,51.56,19.59,0.00,3.00,0.00,25.83
"ABANDONO",0.00,57.86,0.00,0.00,0.00,10.89,31.23
"ABANDONO",0.00,5.53,61.55,10.19,15.86,0.00,4.18
"NO ABANDONO",4.07,27.25,0.00,4.46,0.00,23.36,40.83
"ABANDONO",0.00,94.06,0.00,1.32,1.78,0.00,0.00
"NO ABANDONO",16.81,52.33,0.00,8.59,8.35,0.00,13.89
"ABANDONO",0.00,41.95,13.02,12.06,32.94,0.00,0.00
"ABANDONO",0.00,50.16,0.00,26.20,23.62,0.00,0.00
"ABANDONO",10.04,18.30,53.94,13.01,0.00,0.00,0.00
"NO ABANDONO",7.95,21.87,50.95,2.95,8.06,0.00,8.19
"ABANDONO",0.00,67.73,7.06,11.77,9.86,0.00,3.56
"NO ABANDONO",8.32,1.32,0.00,21.83,22.22,45.11,1.16
"NO ABANDONO",0.00,16.06,0.00,34.62,3.32,33.79,12.18
"ABANDONO",5.08,65.87,0.00,3.68,0.00,0.00,25.35
"NO ABANDONO",11.36,55.78,23.26,3.47,1.40,0.00,4.71
"NO ABANDONO",0.00,1.16,0.00,24.85,10.12,56.99,6.85
