"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBACEO O LENOSO","AB_REV"
"2524664",78.59,14.50,0.00,"Detalle","H",0
"2524665",67.12,0.00,0.00,"Detalle","H",0
"2524685",52.10,15.81,0.00,"Panorámica","H",0
"2524691",92.03,5.66,0.00,"Detalle","H",0
"2524696",34.28,17.43,0.00,"Panorámica","H",0
"2524702",72.53,6.10,0.00,"Panorámica","H",0
"2524707",38.82,3.34,0.00,"Panorámica","H",0
"2524727",30.81,21.73,0.00,"Panorámica","H",0
"2524735",14.32,0.00,0.00,"Panorámica","H",0
"2524736",40.47,21.19,0.00,"Panorámica","H",0
"2524738",51.25,4.42,0.00,"Panorámica","H",0
"2524739",51.87,34.96,0.00,"Panorámica","H",0
"2524740",56.21,23.53,0.00,"Panorámica","H",0
"2524741",31.63,22.13,0.00,"Detalle","H",0
"2524742",35.01,10.02,0.00,"Panorámica","H",0
"2524743",20.55,17.42,0.00,"Panorámica","H",0
"2524744",15.80,5.85,0.00,"Panorámica","H",0
"2524754",32.36,26.81,0.00,"Panorámica","H",0
"2524767",36.37,15.76,0.00,"Panorámica","H",0
"2524776",16.34,6.02,0.00,"Panorámica","H",0
"2524780",89.73,1.28,0.00,"Detalle","H",0
"2524781",65.79,13.23,0.00,"Detalle","H",0
"2524782",68.09,2.79,0.00,"Detalle","H",0
"2524784",78.86,5.27,0.00,"Detalle","H",0
"2524830",65.71,26.93,4.55,"Panorámica","H",0
"2524849",42.58,9.80,0.00,"Panorámica","H",0
"2524850",43.69,23.62,0.00,"Panorámica","H",0
"2524855",57.85,10.48,0.00,"Panorámica","H",0
"2524921",43.01,4.76,0.00,"Detalle","H",0
"2524922",93.76,2.08,0.00,"Detalle","H",0
"2524923",97.36,0.00,0.00,"Detalle","H",0
"2524924",87.41,8.42,0.00,"Detalle","H",0
"2524925",69.23,4.26,0.00,"Detalle","H",0
"2524973",62.32,6.87,1.63,"Detalle","H",0
"2525019",4.68,4.12,1.73,"Panorámica","H",0
"2525022",52.43,16.78,0.00,"Panorámica","H",0
"2525039",32.73,16.74,2.95,"Panorámica","H",0
"2525043",22.25,14.13,4.36,"Panorámica","H",0
"2525088",24.96,17.03,0.00,"Panorámica","H",0
"2525100",9.79,0.00,0.00,"Panorámica","H",0
"2525105",12.26,0.00,0.00,"Panorámica","H",0
"2525173",49.45,3.21,0.00,"Detalle","H",0
"2525179",24.94,13.51,0.00,"Panorámica","H",0
"2525201",30.35,14.11,0.00,"Panorámica","H",0
"2525202",93.61,4.37,0.00,"Detalle","H",0
"2525203",31.01,11.46,0.00,"Panorámica","H",0
"2525204",96.93,1.71,0.00,"Detalle","H",0
"2525205",37.01,6.04,0.00,"Panorámica","H",0
"2525207",11.27,3.05,6.28,"Panorámica","H",0
"2525208",96.22,2.23,0.00,"Detalle","H",0
"2525209",96.17,2.54,0.00,"Detalle","H",0
"2525211",49.69,9.02,0.00,"Panorámica","H",0
"2525212",44.56,8.38,0.00,"Panorámica","H",0
"2525213",95.48,2.73,0.00,"Detalle","H",0
"2525214",46.47,16.20,0.00,"Panorámica","H",0
"2525215",96.06,2.26,0.00,"Detalle","H",0
"2525227",73.10,23.93,0.00,"Detalle","H",0
"2525228",80.33,14.51,0.00,"Detalle","H",0
"2525260",59.37,2.33,0.00,"Panorámica","H",0
"2525268",66.54,4.68,0.00,"Panorámica","H",0
"2525329",46.49,12.96,0.00,"Panorámica","H",0
"2525374",43.15,5.69,0.00,"Panorámica","H",0
"2525421",62.13,5.34,2.41,"Panorámica","H",0
"2525424",64.56,12.17,0.00,"Panorámica","H",0
"2525562",51.22,26.89,0.00,"Panorámica","H",0
"2525573",38.72,21.71,0.00,"Panorámica","H",0
"2525575",50.69,17.45,0.00,"Panorámica","H",0
"2525576",54.57,13.61,0.00,"Panorámica","H",0
"2525577",36.11,22.38,0.00,"Panorámica","H",0
"2525578",39.55,33.06,0.00,"Panorámica","H",0
"2525579",41.15,25.11,2.60,"Panorámica","H",0
"2525589",39.97,26.88,0.00,"Panorámica","H",0
"2525591",42.93,23.63,0.00,"Panorámica","H",0
"2525592",52.15,27.37,0.00,"Panorámica","H",0
"2525593",49.37,11.18,0.00,"Panorámica","H",0
"2525594",46.41,13.74,0.00,"Panorámica","H",0
"2525599",28.19,18.51,0.00,"Panorámica","H",0
"2525631",46.26,7.41,0.00,"Detalle","H",0
"2525653",53.26,23.71,0.00,"Panorámica","H",0
"2525654",31.91,15.20,0.00,"Panorámica","H",0
"2525664",21.58,25.40,1.31,"Panorámica","H",0
"2525665",44.12,8.18,0.00,"Detalle","H",0
"2525666",49.13,5.02,0.00,"Detalle","H",0
"2525671",46.63,5.59,0.00,"Detalle","H",0
"2525672",66.73,15.38,0.00,"Panorámica","H",0
"2525673",44.17,13.56,0.00,"Panorámica","H",0
"2525674",45.35,12.90,2.54,"Panorámica","H",0
"2525680",3.19,1.27,0.00,"Panorámica","H",0
"2525698",64.48,14.53,0.00,"Detalle","H",0
"2525699",69.51,0.00,0.00,"Panorámica","H",0
"2525700",65.25,2.67,0.00,"Panorámica","H",0
"2525703",56.44,13.72,0.00,"Panorámica","H",0
"2525704",61.22,5.00,0.00,"Detalle","H",0
"2525705",56.15,0.00,0.00,"Detalle","H",0
"2525706",59.43,2.29,0.00,"Detalle","H",0
"2525707",69.40,0.00,0.00,"Detalle","H",0
"2525708",80.01,1.50,0.00,"Detalle","H",0
"2525728",65.37,9.23,0.00,"Panorámica","H",0
"2525729",62.48,20.13,0.00,"Panorámica","H",0
"2525730",64.12,15.39,0.00,"Panorámica","H",0
"2525735",25.18,27.47,0.00,"Panorámica","H",0
"2525737",71.96,10.18,0.00,"Panorámica","H",0
"2525738",38.30,23.83,0.00,"Panorámica","H",0
"2525747",36.73,25.13,5.37,"Panorámica","H",0
"2525748",30.78,23.73,3.88,"Panorámica","H",0
"2525749",29.89,17.64,0.00,"Panorámica","H",0
"2525750",30.57,25.95,1.38,"Panorámica","H",0
"2525751",27.27,18.58,0.00,"Panorámica","H",0
"2525752",55.28,25.66,2.24,"Panorámica","H",0
"2525753",55.09,25.91,5.22,"Panorámica","H",0
"2525754",42.47,27.57,1.33,"Panorámica","H",0
"2525756",57.91,22.32,1.30,"Panorámica","H",0
"2525757",53.28,28.09,1.33,"Panorámica","H",0
"2525758",12.25,25.75,0.00,"Panorámica","H",0
"2525759",41.74,12.64,0.00,"Panorámica","H",0
"2525760",48.37,21.30,2.42,"Panorámica","H",0
"2525761",49.01,22.64,2.71,"Panorámica","H",0
"2525762",18.19,24.42,0.00,"Panorámica","H",0
"2525763",33.15,18.88,1.85,"Panorámica","H",0
"2525764",51.34,22.16,0.00,"Panorámica","H",0
"2525765",9.63,11.42,3.23,"Panorámica","H",0
"2525768",14.00,20.27,0.00,"Panorámica","H",0
"2525769",18.37,22.38,9.09,"Panorámica","H",0
"2525770",17.43,21.69,0.00,"Panorámica","H",0
"2525771",14.80,24.12,6.29,"Panorámica","H",0
"2525773",26.21,14.34,1.32,"Panorámica","H",0
"2525775",68.62,12.69,5.77,"Panorámica","H",0
"2525776",68.40,13.57,5.47,"Panorámica","H",0
"2525777",76.91,5.58,4.72,"Detalle","H",0
"2525813",20.89,17.84,0.00,"Panorámica","H",0
"2525817",35.28,7.61,0.00,"Panorámica","H",0
"2525820",63.56,4.22,0.00,"Detalle","H",0
"2525821",47.13,23.19,0.00,"Panorámica","H",0
"2525829",67.41,13.56,5.26,"Panorámica","H",0
"2525830",74.88,9.96,0.00,"Detalle","H",0
"2525838",50.38,17.74,0.00,"Panorámica","H",0
"2525854",31.39,23.57,0.00,"Panorámica","H",0
"2525882",6.14,14.68,0.00,"Panorámica","H",0
"2525885",44.53,7.37,0.00,"Panorámica","H",0
"2525903",87.97,7.00,0.00,"Detalle","H",0
"2525906",65.27,5.62,0.00,"Panorámica","H",0
"2525909",39.26,6.09,3.40,"Panorámica","H",0
"2525911",75.70,0.00,1.87,"Panorámica","H",0
"2525913",59.74,5.36,6.40,"Panorámica","H",0
"2525917",24.42,9.88,1.23,"Panorámica","H",0
"2525963",47.25,28.53,0.00,"Panorámica","H",0
"2526069",37.58,10.31,2.16,"Panorámica","H",0
"2526086",44.32,19.32,0.00,"Panorámica","H",0
"2526087",46.90,17.56,0.00,"Panorámica","H",0
"2526088",42.95,26.76,5.70,"Panorámica","H",0
"2526089",44.25,23.78,0.00,"Panorámica","H",0
"2526099",0.00,16.69,0.00,"Panorámica","H",0
"2526104",70.36,13.78,0.00,"Detalle","H",0
"2526115",35.84,16.11,3.18,"Panorámica","H",0
"2526116",47.49,18.40,0.00,"Panorámica","H",0
"2526120",52.34,15.05,1.48,"Panorámica","H",0
"2526121",37.32,8.30,0.00,"Panorámica","H",0
"2526131",12.83,7.14,0.00,"Panorámica","H",0
"2526132",13.42,3.17,0.00,"Panorámica","H",0
"2526134",20.44,1.58,0.00,"Panorámica","H",0
"2526136",63.15,17.77,0.00,"Panorámica","H",0
"2526150",0.00,19.25,3.40,"Panorámica","H",0
"2526154",60.88,9.20,0.00,"Panorámica","H",0
"2526159",47.65,24.07,0.00,"Panorámica","H",0
"2526160",46.91,31.52,0.00,"Panorámica","H",0
"2526161",64.59,12.77,0.00,"Detalle","H",0
"2526174",31.45,12.09,0.00,"Panorámica","H",0
"2526177",17.41,22.01,0.00,"Panorámica","H",0
"2526179",72.10,15.74,0.00,"Panorámica","H",0
"2526182",27.75,23.30,0.00,"Panorámica","H",0
"2526183",14.10,21.34,0.00,"Panorámica","H",0
"2526184",32.38,21.51,0.00,"Panorámica","H",0
"2526185",27.02,15.43,0.00,"Panorámica","H",0
"2526190",35.02,1.68,3.27,"Panorámica","H",0
"2526191",54.62,3.04,0.00,"Detalle","H",0
"2526192",39.10,14.01,4.91,"Panorámica","H",0
"2526199",22.71,14.30,0.00,"Panorámica","H",0
"2526207",26.36,12.04,0.00,"Panorámica","H",0
"2526467",22.12,6.88,0.00,"Panorámica","H",0
"2526470",24.82,18.62,0.00,"Panorámica","H",0
"2526495",50.88,3.41,0.00,"Detalle","H",0
"2526501",78.05,0.00,0.00,"Detalle","H",0
"2526511",12.33,19.40,0.00,"Panorámica","H",0
"2526520",20.41,17.33,0.00,"Panorámica","H",0
"2526552",58.51,0.00,0.00,"Panorámica","H",0
"2526555",5.20,2.15,0.00,"Panorámica","H",0
"2526556",77.95,1.28,0.00,"Detalle","H",0
"2526572",0.00,2.13,0.00,"Panorámica","H",0
"2526579",44.77,14.54,0.00,"Panorámica","H",0
"2526580",39.20,24.69,0.00,"Panorámica","H",0
"2526581",40.11,16.63,0.00,"Panorámica","H",0
"2526593",23.52,9.52,0.00,"Panorámica","H",0
"2526602",75.89,7.32,0.00,"Detalle","H",0
"2526629",59.51,11.25,0.00,"Panorámica","H",0
"2526654",48.41,4.20,0.00,"Panorámica","H",0
"2526655",39.23,24.29,0.00,"Panorámica","H",0
"2526707",87.46,0.00,0.00,"Detalle","H",0
"2526709",27.26,21.27,0.00,"Panorámica","H",0
"2526721",56.44,20.53,0.00,"Detalle","H",0
"2526730",5.95,10.10,0.00,"Panorámica","H",0
"2526736",64.35,16.03,1.21,"Detalle","H",0
"2526752",28.13,12.90,0.00,"Panorámica","H",0
"2526756",31.66,34.84,0.00,"Panorámica","H",0
"2526764",38.33,26.28,0.00,"Panorámica","H",0
"2526773",22.10,14.58,0.00,"Panorámica","H",0
"2526788",58.48,0.00,0.00,"Detalle","H",0
"2526834",53.76,7.80,0.00,"Detalle","H",0
"2526837",66.35,15.10,0.00,"Panorámica","H",0
"2526838",21.12,8.42,0.00,"Panorámica","H",0
"2526841",48.50,2.95,0.00,"Panorámica","H",0
"2526842",65.39,1.78,0.00,"Detalle","H",0
"2526851",67.16,1.89,0.00,"Detalle","H",0
"2526864",26.02,5.68,0.00,"Panorámica","H",0
"2526871",22.13,17.99,0.00,"Panorámica","H",0
"2526892",44.69,18.44,3.42,"Panorámica","H",0
"2526901",18.38,8.81,0.00,"Panorámica","H",0
"2526909",29.83,12.46,0.00,"Panorámica","H",0
"2526913",23.31,12.87,0.00,"Panorámica","H",0
"2526916",36.90,2.64,0.00,"Detalle","H",0
"2526918",17.26,0.00,0.00,"Panorámica","H",0
"2526921",38.10,4.41,0.00,"Panorámica","H",0
"2526929",0.00,12.11,0.00,"Panorámica","H",0
"2526953",31.96,8.33,2.21,"Panorámica","H",0
"2527006",8.74,33.40,0.00,"Panorámica","H",0
"2527014",43.09,10.03,0.00,"Panorámica","H",0
"2527015",50.46,9.26,0.00,"Panorámica","H",0
"2527016",54.29,15.80,0.00,"Panorámica","H",0
"2527085",47.09,12.76,0.00,"Panorámica","H",0
"2527205",22.89,9.71,7.67,"Panorámica","H",0
"2527259",32.86,25.91,0.00,"Panorámica","H",0
"2527314",14.91,20.12,4.43,"Panorámica","H",0
"2527315",36.62,11.65,0.00,"Panorámica","H",0
"2527320",33.39,8.83,0.00,"Panorámica","H",0
"2527321",38.28,11.78,2.59,"Panorámica","H",0
"2527324",48.70,12.69,0.00,"Panorámica","H",0
"2527327",59.41,15.49,2.19,"Panorámica","H",0
"2527335",33.97,18.68,0.00,"Panorámica","H",0
"2527349",30.07,1.51,0.00,"Panorámica","H",0
"2527350",43.78,7.26,0.00,"Panorámica","H",0
"2527403",27.64,21.82,2.35,"Panorámica","H",0
"2527405",19.46,6.33,0.00,"Detalle","H",0
"2527406",55.27,11.77,0.00,"Panorámica","H",0
"2527423",56.47,3.17,1.01,"Detalle","H",0
"2527424",46.90,4.47,0.00,"Detalle","H",0
"2527435",23.28,21.11,0.00,"Panorámica","H",0
"2527439",36.18,25.39,6.77,"Panorámica","H",0
"2527440",21.50,26.51,0.00,"Panorámica","H",0
"2527445",58.83,25.29,0.00,"Panorámica","H",0
"2527446",53.42,20.53,0.00,"Panorámica","H",0
"2527448",30.14,17.12,0.00,"Panorámica","H",0
"2527451",55.46,6.61,0.00,"Panorámica","H",0
"2527452",55.71,20.58,0.00,"Panorámica","H",0
"2527453",24.18,22.23,0.00,"Panorámica","H",0
"2527456",11.18,15.36,0.00,"Panorámica","H",0
"2527458",36.21,37.06,0.00,"Panorámica","H",0
"2527472",24.25,26.79,0.00,"Panorámica","H",0
"2527479",34.72,4.04,0.00,"Panorámica","H",0
"2527499",20.86,20.13,2.13,"Panorámica","H",0
"2527513",12.51,18.75,4.01,"Panorámica","H",0
"2527514",14.76,21.65,0.00,"Panorámica","H",0
"2527515",8.70,21.73,1.79,"Panorámica","H",0
"2527517",19.07,26.13,0.00,"Panorámica","H",0
"2527524",34.41,8.51,0.00,"Panorámica","H",0
"2527526",52.44,17.33,0.00,"Panorámica","H",0
"2527527",0.00,20.11,0.00,"Panorámica","H",0
"2527544",54.53,9.23,2.73,"Panorámica","H",0
"2527549",74.48,8.61,0.00,"Panorámica","H",0
"2527562",47.87,11.88,0.00,"Panorámica","H",0
"2527563",21.71,8.87,0.00,"Panorámica","H",0
"2527565",20.86,2.62,0.00,"Panorámica","H",0
"2527566",42.23,22.81,1.40,"Panorámica","H",0
"2527567",36.01,23.64,6.43,"Panorámica","H",0
"2527568",11.82,23.35,4.41,"Panorámica","H",0
"2527571",59.96,2.12,0.00,"Detalle","H",0
"2527573",37.98,16.33,0.00,"Panorámica","H",0
"2527599",31.84,14.26,0.00,"Panorámica","H",0
"2527615",44.10,33.78,0.00,"Panorámica","H",0
"2527635",22.51,15.24,0.00,"Panorámica","H",0
"2527638",53.22,2.64,0.00,"Panorámica","H",0
"2527648",15.17,0.00,0.00,"Panorámica","H",0
"2527653",19.88,15.99,1.49,"Panorámica","H",0
"2527659",54.81,19.13,5.36,"Panorámica","H",0
"2527670",17.83,10.65,4.15,"Panorámica","H",0
"2527685",26.38,11.84,0.00,"Panorámica","H",0
"2527694",14.52,18.75,2.39,"Panorámica","H",0
"2527717",29.02,14.84,5.46,"Panorámica","H",0
"2527736",2.45,6.31,0.00,"Panorámica","H",0
"2527737",72.86,5.84,0.00,"Panorámica","H",0
"2527738",59.11,4.91,0.00,"Panorámica","H",0
"2527743",34.57,0.00,10.02,"Panorámica","H",0
"2527752",46.28,10.52,0.00,"Panorámica","H",0
"2527753",15.63,14.75,0.00,"Panorámica","H",0
"2527759",36.21,1.28,25.91,"Panorámica","H",0
"2527804",20.33,0.00,9.68,"Panorámica","H",0
"2527805",54.06,5.76,10.76,"Panorámica","H",0
"2527813",46.14,6.76,2.36,"Panorámica","H",0
"2527824",31.53,8.61,0.00,"Panorámica","H",0
"2527825",31.62,20.69,0.00,"Panorámica","H",0
"2527836",30.15,10.41,0.00,"Panorámica","H",0
"2527837",50.55,13.50,0.00,"Panorámica","H",0
"2527838",36.38,17.83,5.07,"Panorámica","H",0
"2527841",9.72,22.55,0.00,"Panorámica","H",0
"2527844",16.59,25.79,0.00,"Panorámica","H",0
"2527851",58.98,3.26,3.36,"Panorámica","H",0
"2527852",53.47,10.05,0.00,"Panorámica","H",0
"2527875",41.45,21.11,0.00,"Panorámica","H",0
"2527878",71.18,14.88,10.14,"Panorámica","H",0
"2527879",83.45,3.14,9.75,"Panorámica","H",0
"2527880",48.74,24.40,12.25,"Panorámica","H",0
"2527881",80.84,3.30,1.32,"Panorámica","H",0
"2527887",8.68,0.00,6.49,"Panorámica","H",0
"2527889",9.24,0.00,6.55,"Panorámica","H",0
"2527894",42.52,2.83,0.00,"Detalle","H",0
"2527895",48.98,3.49,0.00,"Detalle","H",0
"2527920",55.11,7.89,17.11,"Panorámica","H",0
"2527929",49.42,10.13,1.46,"Panorámica","H",0
"2527945",59.60,22.67,0.00,"Panorámica","H",0
"2527955",23.80,16.24,0.00,"Panorámica","H",0
"2527960",15.90,17.41,0.00,"Panorámica","H",0
"2527970",64.04,7.47,0.00,"Detalle","H",0
"2527985",29.84,3.80,0.00,"Panorámica","H",0
"2527991",6.93,1.33,0.00,"Panorámica","H",0
"2528003",53.35,25.30,0.00,"Panorámica","H",0
"2528009",51.99,11.77,0.00,"Panorámica","H",0
"2528021",56.10,11.88,0.00,"Panorámica","H",0
"2528033",59.53,7.92,0.00,"Panorámica","H",0
"2528034",31.62,10.49,0.00,"Panorámica","H",0
"2528043",38.13,25.82,0.00,"Panorámica","H",0
"2528051",51.16,30.02,0.00,"Panorámica","H",0
"2528063",30.05,29.35,0.00,"Panorámica","H",0
"2528064",36.49,20.81,0.00,"Panorámica","H",0
"2528066",84.90,0.00,0.00,"Panorámica","H",0
"2528072",83.90,24.28,0.00,"Panorámica","H",0
"2528076",55.14,20.05,0.00,"Panorámica","H",0
"2528077",42.06,18.84,0.00,"Panorámica","H",0
"2528080",16.17,1.97,0.00,"Panorámica","H",0
"2528096",28.86,10.80,0.00,"Panorámica","H",0
"2528111",53.48,11.49,0.00,"Panorámica","H",0
"2528138",53.81,7.75,0.00,"Detalle","H",0
"2528139",50.97,0.00,0.00,"Panorámica","H",0
"2528142",43.62,31.99,0.00,"Panorámica","H",0
"2528157",20.65,16.45,0.00,"Panorámica","H",0
"2528158",96.61,2.27,0.00,"Detalle","H",0
"2528163",33.94,18.63,0.00,"Panorámica","H",0
"2528167",0.00,4.57,4.90,"Panorámica","H",0
"2528174",18.61,5.95,3.11,"Panorámica","H",0
"2528187",63.96,2.36,0.00,"Detalle","H",0
"2528190",22.15,12.05,0.00,"Panorámica","H",0
"2528191",41.35,5.19,0.00,"Panorámica","H",0
"2528192",31.10,7.56,0.00,"Panorámica","H",0
"2528219",6.43,31.40,1.24,"Panorámica","H",0
"2528220",24.20,19.98,1.37,"Panorámica","H",0
"2528260",39.88,9.43,0.00,"Panorámica","H",0
"2528261",42.54,20.61,1.65,"Panorámica","H",0
"2528266",57.34,10.81,1.80,"Panorámica","H",0
"2528270",63.75,14.52,4.72,"Panorámica","H",0
"2528271",48.41,17.06,0.00,"Panorámica","H",0
"2528319",19.91,7.36,0.00,"Panorámica","H",0
"2528320",33.86,18.52,0.00,"Panorámica","H",0
"2528331",58.36,0.00,0.00,"Panorámica","H",0
"2528332",61.90,0.00,0.00,"Panorámica","H",0
"2528333",38.58,0.00,0.00,"Panorámica","H",0
"2528341",59.28,15.89,21.31,"Panorámica","H",0
"2528342",21.18,18.75,21.28,"Panorámica","H",0
"2528344",41.45,17.48,17.03,"Panorámica","H",0
"2528347",24.41,19.39,0.00,"Panorámica","H",0
"2528348",17.56,23.19,0.00,"Panorámica","H",0
"2528349",33.49,30.99,0.00,"Panorámica","H",0
"2528350",51.89,12.68,0.00,"Panorámica","H",0
"2528358",21.82,12.17,0.00,"Panorámica","H",0
"2528359",33.56,15.55,2.87,"Panorámica","H",0
"2528368",31.62,22.29,1.18,"Panorámica","H",0
"2528369",64.65,22.81,0.00,"Panorámica","H",0
"2528370",36.44,30.73,0.00,"Panorámica","H",0
"2528371",27.24,20.61,0.00,"Panorámica","H",0
"2528381",9.79,16.48,0.00,"Panorámica","H",0
"2528383",55.62,26.66,0.00,"Panorámica","H",0
"2528386",25.35,26.90,1.85,"Panorámica","H",0
"2528392",16.57,13.84,0.00,"Panorámica","H",0
"2528396",56.57,15.17,1.33,"Panorámica","H",0
"2528406",28.75,18.16,0.00,"Panorámica","H",0
"2528407",17.61,24.96,0.00,"Panorámica","H",0
"2528416",24.95,29.94,4.36,"Panorámica","H",0
"2528436",53.02,5.69,0.00,"Panorámica","H",0
"2528437",59.35,1.96,0.00,"Panorámica","H",0
"2528439",59.47,16.89,2.51,"Panorámica","H",0
"2528440",16.45,8.67,0.00,"Panorámica","H",0
"2528441",28.75,4.29,0.00,"Panorámica","H",0
"2528444",43.79,10.61,0.00,"Panorámica","H",0
"2528445",45.84,17.57,0.00,"Panorámica","H",0
"2528447",14.98,0.00,0.00,"Panorámica","H",0
"2528448",31.77,12.10,0.00,"Panorámica","H",0
"2528451",21.32,12.77,0.00,"Panorámica","H",0
"2528452",54.15,14.69,1.48,"Panorámica","H",0
"2528453",50.16,10.49,0.00,"Panorámica","H",0
"2528456",26.52,8.12,0.00,"Panorámica","H",0
"2528481",58.54,13.78,0.00,"Panorámica","H",0
"2528482",31.27,13.05,0.00,"Panorámica","H",0
"2528490",18.68,0.00,0.00,"Panorámica","H",0
"2528501",18.60,8.11,0.00,"Panorámica","H",0
"2528502",22.58,28.14,0.00,"Panorámica","H",0
"2528517",38.71,1.16,0.00,"Panorámica","H",0
"2528518",31.95,10.43,0.00,"Panorámica","H",0
"2528533",20.22,0.00,0.00,"Panorámica","H",0
"2528534",18.22,11.85,0.00,"Panorámica","H",0
"2528557",66.19,0.00,0.00,"Detalle","H",0
"2528588",39.36,21.98,6.92,"Panorámica","H",0
"2528654",53.98,11.67,2.51,"Panorámica","H",0
"2528659",76.86,13.80,0.00,"Panorámica","H",0
"2528661",74.04,17.73,0.00,"Panorámica","H",0
"2528665",51.96,16.80,10.35,"Panorámica","H",0
"2528678",37.40,0.00,0.00,"Detalle","H",0
"2528681",65.44,16.17,0.00,"Detalle","H",0
"2528702",49.46,8.51,0.00,"Panorámica","H",0
"2528704",37.12,22.08,0.00,"Panorámica","H",0
"2528706",28.89,19.67,1.73,"Panorámica","H",0
"2528707",28.73,19.89,0.00,"Panorámica","H",0
"2528713",33.73,32.17,6.71,"Panorámica","H",0
"2528726",39.37,0.00,0.00,"Panorámica","H",0
"2528742",49.41,13.99,0.00,"Panorámica","H",0
"2528743",41.00,5.04,3.51,"Panorámica","H",0
"2528744",33.81,18.46,10.84,"Panorámica","H",0
"2528745",36.94,21.44,4.47,"Panorámica","H",0
"2528753",38.15,28.74,3.74,"Panorámica","H",0
"2528757",21.90,26.08,1.26,"Panorámica","H",0
"2528758",51.18,5.65,4.63,"Panorámica","H",0
"2528759",42.32,16.31,0.00,"Panorámica","H",0
"2528760",81.93,15.76,0.00,"Detalle","H",0
"2528761",41.19,19.50,0.00,"Panorámica","H",0
"2528763",11.55,38.59,9.19,"Panorámica","H",0
"2528764",31.98,28.32,3.78,"Panorámica","H",0
"2528765",29.26,20.78,0.00,"Panorámica","H",0
"2528766",25.93,30.69,0.00,"Panorámica","H",0
"2528773",66.69,6.91,0.00,"Detalle","H",0
"2528788",65.38,9.92,0.00,"Detalle","H",0
"2528789",81.35,2.76,0.00,"Detalle","H",0
"2528792",65.13,2.79,1.14,"Detalle","H",0
"2528793",21.67,25.99,0.00,"Panorámica","H",0
"2528812",44.01,6.53,18.11,"Panorámica","H",0
"2528818",13.74,2.28,0.00,"Panorámica","H",0
"2528832",29.16,7.27,0.00,"Panorámica","H",0
"2528833",28.01,10.66,0.00,"Panorámica","H",0
"2528834",7.73,7.00,1.49,"Panorámica","H",0
"2528839",52.22,20.57,0.00,"Panorámica","H",0
"2528840",41.58,25.84,13.09,"Panorámica","H",0
"2528841",52.14,20.71,0.00,"Panorámica","H",0
"2528842",47.01,28.62,0.00,"Panorámica","H",0
"2528843",17.88,38.48,0.00,"Panorámica","H",0
"2528844",28.80,35.01,0.00,"Panorámica","H",0
"2528845",18.98,22.83,0.00,"Panorámica","H",0
"2528846",40.51,27.77,0.00,"Panorámica","H",0
"2528848",55.62,24.84,0.00,"Panorámica","H",0
"2528849",48.85,6.89,0.00,"Panorámica","H",0
"2528850",39.36,30.18,0.00,"Panorámica","H",0
"2528851",43.59,19.28,0.00,"Panorámica","H",0
"2528856",45.89,31.09,0.00,"Panorámica","H",0
"2528857",32.87,23.71,0.00,"Panorámica","H",0
"2528858",17.77,17.87,1.33,"Panorámica","H",0
